sample,label,object,group,mapping_objs
124-1,0,"water, sink, lady, plate, child, cookies, the cookie jar, stool, girl, cookie, curtains, window, path, tree, window, room, shrubbery, grass, cups, plate, the countertop, cupboards, lady, apron, dress, slippers, boy, short sleeve shirt, short pants, socks, shoes, girl, dress, socks, strap slippers, sink, faucet , water, window, sink, curtains","group2, group2, group2, group2, group1-kid-boy, group1, group1, group1, group1, group1, group4, group4, group4, group4, group4, group4, group4, group4, group3, group3, group3, group1, group2, group2, group2, group2, group1, group1-boy-hand, group1-boy-hand, group1-boy-hand, group1-boy-hand, group1, group1-girl-hand, group1-girl-hand, group1-girl-hand, group2, group2, group2, group4, group2, group4","['water', 'sink', 'mother', 'dish_2', 'boy', 'cookie', 'jar', 'stool', 'girl', 'cookie', 'curtain', 'window', 'path', 'plant', 'window', 'plant', 'plant', 'dish_3', 'dish_3', 'cupboard_3', 'cupboard_1', 'mother', 'mother', 'mother', 'mother', 'boy', 'boy', 'boy', 'boy', 'boy', 'girl', 'girl', 'girl', 'girl', 'sink', 'sink', 'water', 'window', 'sink', 'curtain']"
128-1,0,"mom, dishes, window, she, sink, water, floor, she, kids, stool, the cookie jar, cupboard, cupboard door, girl, her finger, her lips, him, he, he, floor, water, mama, dish, she, window, boy, cookie, the cookie jar, girl, her hand, he, the cookie jar, cookie, curtains, window, window","group2, group2, group4, group2, group2, group2, group2, group2, group1, group1, group1, group1, group1, group1, group1-girl-hand, group1-girl-hand, group1, group1, group1, group2, group2, group2, group2, group2, group4, group1, group1, group1, group1, group1-girl-hand, group1, group1, group1, group4, group4, group4","['mother', 'dish_2', 'window', 'mother', 'sink', 'water', 'floor', 'mother', 'kids', 'stool', 'jar', 'cupboard_1', 'cupboard_1', 'girl', 'girl', 'girl', 'boy', 'boy', 'boy', 'floor', 'water', 'mother', 'dish_2', 'mother', 'window', 'boy', 'cookie', 'jar', 'girl', 'girl', 'boy', 'jar', 'cookie', 'curtain', 'window', 'window']"
128-2,0,"mama, sink, she, window, she, she, water, sink, floor, she, sleeveless dress, apron, she, plate, tea towel, curtains, curtains, window, counter, cups, plate, counter, cupboard, sink, sink, cupboard, window, grass, trees, lady, short hair, she, she, slipon shoes, mother, children, the cookie jar, cupboard, boy, three legged stool, the cookie jar, lid, cookie, his left hand, sister, he, another one, his right hand, sister, cookie, she, hair, she, summer short sleeve dress, short skirt, boy, he, sneakers, socks, he, shorts, short sleeved shirt, girl, strapped shoes, ankle socks, she, her lips, he, mother, curtains, window","group2, group2, group2, group4, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group4, group4, group4, group3, group3, group3, group3, group1, group2, group2, group1, group4, group4, group4, group2, group2, group2, group2, group2, group2, group1, group1, group1, group1, group1, group1, group1, group1, group1-boy-hand, group1-kid-girl, group1, group1, group1-boy-hand, group1-kid-girl, group1, group1, group1-girl-hand, group1, group1-girl-hand, group1-girl-hand, group1, group1, group1-boy-hand, group1-boy-hand, group1, group1-boy-hand, group1-boy-hand, group1, group1-girl-hand, group1-girl-hand, group1, group1-girl-hand, group1, group2, group4, group4","['mother', 'sink', 'mother', 'window', 'mother', 'mother', 'water', 'sink', 'floor', 'mother', 'mother', 'mother', 'mother', 'dish_2', 'towel', 'curtain', 'curtain', 'window', 'cupboard_3', 'dish_3', 'dish_3', 'cupboard_3', 'cupboard_1', 'sink', 'sink', 'cupboard_1', 'window', 'plant', 'plant', 'mother', 'mother', 'mother', 'mother', 'mother', 'mother', 'kids', 'jar', 'cupboard_1', 'boy', 'stool', 'jar', 'lid', 'cookie', 'boy', 'girl', 'boy', 'cookie', 'boy', 'girl', 'cookie', 'girl', 'girl', 'girl', 'girl', 'girl', 'boy', 'boy', 'boy', 'boy', 'boy', 'boy', 'boy', 'girl', 'girl', 'girl', 'girl', 'girl', 'boy', 'mother', 'curtain', 'window']"
128-3,0,"mama, sink, children, children, mama, she, window, the cookie jar, boy, stool, the cookie jar, he, stool, he, he, girl, him, her finger, her lips, he, cookie, his hand, another one, lid, the cookie jar, cupboard door, he, cookie, sister, he, stool, kitchen, counter, cupboards, counter, counter, cookies, kitchen, cabinets, window, window, walk, shrubbery, window, tree, curtains, window, mother, sink, faucet, sink, floor, she, sleeveless dress, apron, she, short hair, she, plate, tea towel, sink, cups, plate, suds, dishes, sink, faucets, faucet, she, shoes, curtains, the cupboard door","group2, group2, they, they, group2, group1, group4, group1, group1, group1, group1, group1, group1, group1, group1, group1, group1, group1-girl-hand, group1-girl-hand, group1, group1, group1-boy-hand, group1, group1, group1, group1, group1, group1, group1-kid-girl, group1, group1, group2, group3, group1, group3, group3, group1, group2, group3, group4, group4, group4, group4, group4, group4, group4, group4, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group3, group3, group2, group2, group2, group2, group2, group2, group2, group4, group1","['mother', 'sink', 'kids', 'kids', 'mother', 'girl', 'window', 'jar', 'boy', 'stool', 'jar', 'boy', 'stool', 'boy', 'boy', 'girl', 'boy', 'girl', 'girl', 'boy', 'cookie', 'boy', 'cookie', 'lid', 'jar', 'cupboard_1', 'boy', 'cookie', 'girl', 'boy', 'stool', 'cupboard_3', 'cupboard_1', 'cupboard_3', 'cupboard_3', 'cookie', 'cupboard_3', 'window', 'window', 'path', 'plant', 'window', 'plant', 'curtain', 'window', 'mother', 'sink', 'sink', 'sink', 'floor', 'mother', 'mother', 'mother', 'mother', 'mother', 'mother', 'dish_2', 'towel', 'sink', 'dish_3', 'dish_3', 'water', 'dish_2', 'sink', 'sink', 'sink', 'mother', 'mother', 'curtain', 'cupboard_1']"
129-1,0,"boy, stool, cookies, the cookie jar, girl, stool, mother, dishes, the sink faucet, sink bowl, floor","group1, group1, group1, group1, group1, group1, group2, group2, group2, group2, group2","['boy', 'stool', 'cookie', 'jar', 'girl', 'stool', 'mother', 'dish_2', 'sink', 'sink', 'floor']"
130-1,0,"lady, dishes, kid, the cookie jar, stool, girl, cookies, water","group2, group2, group1-kid-boy, group1, group1, group1, group1, group2","['mother', 'dish_2', 'boy', 'jar', 'stool', 'girl', 'cookie', 'water']"
130-2,0,"sink, lady, dishes, boy, stool, he, he, cookies, the cookie jar, girl, cookies, window, door, cabinet","group2, group2, group2, group1, group1, group1, group1, group1, group1, group1, group1, group4, group1, group1","['sink', 'mother', 'dish_2', 'boy', 'stool', 'boy', 'boy', 'cookie', 'jar', 'girl', 'cookie', 'window', 'cupboard_1', 'cupboard_1']"
130-3,0,"kid, cookies, jar, stool, sister, him, her, cookie, mother, window, dishes, water, sink","group1-kid-boy, group1, group1, group1, group1-kid-girl, group1, group1, group1, group2, group4, group2, group2, group2","['boy', 'cookie', 'jar', 'stool', 'girl', 'boy', 'girl', 'cookie', 'mother', 'window', 'dish_2', 'water', 'sink']"
132-0,0,"boy, the cookie jar, sister, mother, dishes, water, sink, boy, stool, girl, cookie, another, cover, the cookie jar, door, cabinet, window, yard, mother, she, water, dishes, curtain","group1, group1, group1-kid-girl, group2, group2, group2, group2, group1, group1, group1, group1, group1-kid-boy, group1, group1, group1, group1, group4, group4, group2, group2, group2, group2, group4","['boy', 'jar', 'girl', 'mother', 'dish_2', 'water', 'sink', 'boy', 'stool', 'girl', 'cookie', 'boy', 'lid', 'jar', 'cupboard_1', 'cupboard_1', 'window', 'yard', 'mother', 'mother', 'water', 'dish_2', 'curtain']"
132-1,0,"dishes, dishes, water, sink, kid, cookies, he, stool, window, girl, cookie, she, him, she, she","group2, group2, group2, group2, group1-kid-boy, group1, group1, group1, group4, group1, group1, group1, group1, group2, group2","['dish_2', 'dish_2', 'water', 'sink', 'boy', 'cookie', 'boy', 'stool', 'window', 'girl', 'cookie', 'girl', 'boy', 'mother', 'mother']"
137-0,0,"boy, his hand, the cookie jar, he, stool, sister, cookies, mother, she, dishes, water, she, water, floor, she, dishes, she, dishes, counter, her hand, she, yard, sidewalk, window, curtains, she, window, sink","group1, group1-boy-hand, group1, group1, group1, group1-kid-girl, group1, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group3, group2, group2, group4, group4, group4, group4, group2, group4, group2","['boy', 'boy', 'jar', 'boy', 'stool', 'girl', 'cookie', 'mother', 'mother', 'dish_2', 'water', 'mother', 'water', 'floor', 'mother', 'dish_2', 'mother', 'dish_2', 'cupboard_3', 'mother', 'mother', 'yard', 'path', 'window', 'curtain', 'mother', 'window', 'sink']"
137-1,0,"lady, dishes, boy, stool, stool, he, girl, her hand, cookie, sink, water, she, she, sink","group2, group2, group1, group1, group1, group1, group1, group1-girl-hand, group1, group2, group2, group2, group2, group2","['mother', 'dish_2', 'boy', 'stool', 'stool', 'boy', 'girl', 'girl', 'cookie', 'sink', 'water', 'mother', 'mother', 'sink']"
137-2,0,"she, dishes, water, sink, kid, his neck, she, her hands, cookie, jar, she, her feet, water","group2, group2, group2, group2, group1-kid-boy, group1-boy-hand, group1, group1-girl-hand, group1, group1, group2, group2, group2","['mother', 'dish_2', 'water', 'sink', 'boy', 'boy', 'girl', 'girl', 'cookie', 'jar', 'mother', 'mother', 'water']"
137-3,0,"boy, the cookie jar, stool, sister's hand, cookie, mommy, she, water, her feet, she, she, dishes, faucet, window, grass, cabinets, kitchen cabinets","group1, group1, group1, group1-girl-hand, group1, group2, group2, group2, group2, group2, group2, group2, group2, group4, group4, group3, group3","['boy', 'jar', 'stool', 'girl', 'cookie', 'mother', 'mother', 'water', 'mother', 'mother', 'mother', 'dish_2', 'sink', 'window', 'plant', 'cupboard_3', 'cupboard_3']"
138-1,0,"cookie jar, shelf, boy, stool, he, stool, girl, cookie, mother, dishes, water, floor, she, plate, her hand, towel, she, plate, cups, counter, plate, window, walkway, window, roof, tree, curtains, windows","group1, group1, group1, group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group2, group2, group2, group2, group3, group3, group3, group4, group4, group4, group4, group4, group4, group4","['jar', 'cupboard_1', 'boy', 'stool', 'boy', 'stool', 'girl', 'cookie', 'mother', 'dish_2', 'water', 'floor', 'mother', 'dish_2', 'mother', 'towel', 'mother', 'dish_2', 'dish_3', 'cupboard_3', 'dish_3', 'window', 'path', 'window', 'plant', 'curtain', 'window']"
138-3,0,"boy, stool, stool, he, cookie, each hand, cookie, girl, her hand, cookie, water, sink, lady, dish, cups, plate, counter, window, walkway, window, walkway","group1, group1, group1, group1, group1, group1-boy-hand, group1, group1, group1-girl-hand, group1, group2, group2, group2, group2, group3, group3, group3, group4, group4, group4, group4","['boy', 'stool', 'stool', 'boy', 'cookie', 'boy', 'cookie', 'girl', 'girl', 'cookie', 'water', 'sink', 'mother', 'dish_2', 'dish_3', 'dish_3', 'cupboard_3', 'window', 'path', 'window', 'path']"
139-0,0,"boy, cookies, the cookie jar, girl, he, stool, she, him, mother, dishes, water, sink, window, she, dish, she, water, cabinets, dishes, cups, dish","group1, group1, group1, group1, group1, group1, group1, group1, group2, group2, group2, group2, group4, group2, group2, group2, group2, group3, group2, group3, group3","['boy', 'cookie', 'jar', 'girl', 'boy', 'stool', 'girl', 'boy', 'mother', 'dish_2', 'water', 'sink', 'window', 'mother', 'dish_2', 'mother', 'water', 'cupboard_3', 'dish_2', 'dish_3', 'dish_3']"
139-1,0,"she, dishes, sink, boy, stool, he, cookies, girl, cookie, girl","group2, group2, group2, group1, group1, group1, group1, group1, group1, group1","['mother', 'dish_2', 'sink', 'boy', 'stool', 'boy', 'cookie', 'girl', 'cookie', 'girl']"
139-3,0,"boy, stool, he, cookies, girl, girl, him, mother, mother, dishes, sink","group1, group1, group1, group1, group1, group1, group1, group2, group2, group2, group2","['boy', 'stool', 'boy', 'cookie', 'girl', 'girl', 'boy', 'mother', 'mother', 'dish_2', 'sink']"
140-0,0,"boy, stepstool, he, cookies, the cookie lids, he, cookie, sister, she, her finger, her mouth, she, mother, dishes, water , floor, sink, cup, saucers, curtains","group1, group1, group1, group1, group1, group1, group1, group1-kid-girl, group1, group1-girl-hand, group1-girl-hand, group1, group2, group2, group2, group2, group2, group3, group3, group4","['boy', 'stool', 'boy', 'cookie', 'lid', 'boy', 'cookie', 'girl', 'girl', 'girl', 'girl', 'girl', 'mother', 'dish_2', 'water', 'floor', 'sink', 'dish_3', 'dish_3', 'curtain']"
140-3,0,"girl, boy, cookies, he, mother, dishes , water, sink, window","group1, group1, group1, group1, group2, group2, group2, group2, group4","['girl', 'boy', 'cookie', 'boy', 'mother', 'dish_2', 'water', 'sink', 'window']"
141-0,0,"boy, girl, boy, cookies, jar, he, stool, stool, mother, dishes, water, water","group1, group1, group1, group1, group1, group1, group1, group1, group2, group2, group2, group2","['boy', 'girl', 'boy', 'cookie', 'jar', 'boy', 'stool', 'stool', 'mother', 'dish_2', 'water', 'water']"
141-1,0,"boy, girl, cookies, she, him, he, mother, dishes, water, dishes, water, mother, kids, cookies","group1, group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group1, group1","['boy', 'girl', 'cookie', 'girl', 'boy', 'boy', 'mother', 'dish_2', 'water', 'dish_2', 'water', 'mother', 'kids', 'cookie']"
141-2,0,"girl, mother, the cookie jar, boy, cookies, he, stool, mother, she, dishes, water, floor, she, water, dishes, window","group1, group2, group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group2, group2, group4","['girl', 'mother', 'jar', 'boy', 'cookie', 'boy', 'stool', 'mother', 'mother', 'dish_2', 'water', 'floor', 'mother', 'water', 'dish_2', 'window']"
141-3,0,"girl, her brother, her brother, the cookie jar, he, stool, mother, she, dishes, water, sink, she, bushes, dishes","group1, group1, group1, group1, group1, group1, group2, group2, group2, group2, group2, group2, group4, group2","['girl', 'boy', 'boy', 'jar', 'boy', 'stool', 'mother', 'mother', 'dish_2', 'water', 'sink', 'mother', 'plant', 'dish_2']"
142-0,0,"boy, he, stool, cookies, stool, he, one hand, the cookie jar, he, cookie, left hand, girl, him, she, cookie, his hand, she, her right finger, her wrist, woman, mother, sink, dishes, sink, water, floor, faucet","group1, group1, group1, group1, group1, group1, group1-boy-hand, group1, group1, group1, group1-boy-hand, group1, group1, group1, group1, group1-boy-hand, group1, group1-girl-hand, group1-girl-hand, group2, group2, group2, group2, group2, group2, group2, group2","['boy', 'boy', 'stool', 'cookie', 'stool', 'boy', 'boy', 'jar', 'boy', 'cookie', 'boy', 'girl', 'boy', 'girl', 'cookie', 'boy', 'girl', 'girl', 'girl', 'mother', 'mother', 'sink', 'dish_2', 'sink', 'water', 'floor', 'sink']"
142-1,0,"boy, cookies, stool, girl, her brother, her, cookie, mother, dishes, water, floor, window","group1, group1, group1, group1, group1, group1, group1, group2, group2, group2, group2, group4","['boy', 'cookie', 'stool', 'girl', 'boy', 'girl', 'cookie', 'mother', 'dish_2', 'water', 'floor', 'window']"
142-3,0,"water, floor, stool, boy, the cookie jar, sister, cookie, mother, dishes","group2, group2, group1, group1, group1, group1-kid-girl, group1, group2, group2","['water', 'floor', 'stool', 'boy', 'jar', 'girl', 'cookie', 'mother', 'dish_2']"
143-3,0,"boy, stool, cookies, sister, she, stool, mother, dishes, water, sink, floor, curtains, the cabinet door, mother, water","group1, group1, group1, group1-kid-girl, group1, group1, group2, group2, group2, group2, group2, group4, group1, group2, group2","['boy', 'stool', 'cookie', 'girl', 'girl', 'stool', 'mother', 'dish_2', 'water', 'sink', 'floor', 'curtain', 'cupboard_1', 'mother', 'water']"
